169,AUDIT AND ACCOUNTABILITY,AU-8 (1),"SYNCHRONIZATION WITH AUTHORITATIVE TIME SOURCE",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
170,AUDIT AND ACCOUNTABILITY,AU-8 (2),"SECONDARY AUTHORITATIVE TIME SOURCE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
171,AUDIT AND ACCOUNTABILITY,AU-9,"PROTECTION OF AUDIT INFORMATION",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
172,AUDIT AND ACCOUNTABILITY,AU-9 (1),"HARDWARE WRITE-ONCE MEDIA",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
173,AUDIT AND ACCOUNTABILITY,AU-9 (2),"AUDIT BACKUP ON SEPARATE PHYSICAL SYSTEMS / COMPONENTS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
174,AUDIT AND ACCOUNTABILITY,AU-9 (3),"CRYPTOGRAPHIC PROTECTION",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
175,AUDIT AND ACCOUNTABILITY,AU-9 (4),"ACCESS BY SUBSET OF PRIVILEGED USERS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
176,AUDIT AND ACCOUNTABILITY,AU-9 (5),"DUAL AUTHORIZATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
177,AUDIT AND ACCOUNTABILITY,AU-9 (6),"READ ONLY ACCESS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
178,AUDIT AND ACCOUNTABILITY,AU-10,"NON-REPUDIATION",P2,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
179,AUDIT AND ACCOUNTABILITY,AU-10 (1),"ASSOCIATION OF IDENTITIES",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
180,AUDIT AND ACCOUNTABILITY,AU-10 (2),"VALIDATE BINDING OF INFORMATION PRODUCER IDENTITY",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
181,AUDIT AND ACCOUNTABILITY,AU-10 (3),"CHAIN OF CUSTODY",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
182,AUDIT AND ACCOUNTABILITY,AU-10 (4),"VALIDATE BINDING OF INFORMATION REVIEWER IDENTITY",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
183,AUDIT AND ACCOUNTABILITY,AU-10 (5),"DIGITAL SIGNATURES",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
184,AUDIT AND ACCOUNTABILITY,AU-11,"AUDIT RECORD RETENTION",P3,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
185,AUDIT AND ACCOUNTABILITY,AU-11 (1),"LONG-TERM RETRIEVAL CAPABILITY",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
186,AUDIT AND ACCOUNTABILITY,AU-12,"AUDIT GENERATION",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
187,AUDIT AND ACCOUNTABILITY,AU-12 (1),"SYSTEM-WIDE / TIME-CORRELATED AUDIT TRAIL",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
188,AUDIT AND ACCOUNTABILITY,AU-12 (2),"STANDARDIZED FORMATS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
189,AUDIT AND ACCOUNTABILITY,AU-12 (3),"CHANGES BY AUTHORIZED INDIVIDUALS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
190,AUDIT AND ACCOUNTABILITY,AU-13,"MONITORING FOR INFORMATION DISCLOSURE",P0,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
191,AUDIT AND ACCOUNTABILITY,AU-13 (1),"USE OF AUTOMATED TOOLS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
192,AUDIT AND ACCOUNTABILITY,AU-13 (2),"REVIEW OF MONITORED SITES",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
193,AUDIT AND ACCOUNTABILITY,AU-14,"SESSION AUDIT",P0,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
194,AUDIT AND ACCOUNTABILITY,AU-14 (1),"SYSTEM START-UP",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
195,AUDIT AND ACCOUNTABILITY,AU-14 (2),"CAPTURE/RECORD AND LOG CONTENT",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
196,AUDIT AND ACCOUNTABILITY,AU-14 (3),"REMOTE VIEWING / LISTENING",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
197,AUDIT AND ACCOUNTABILITY,AU-15,"ALTERNATE AUDIT CAPABILITY",P0,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
198,AUDIT AND ACCOUNTABILITY,AU-16,"CROSS-ORGANIZATIONAL AUDITING",P0,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
199,AUDIT AND ACCOUNTABILITY,AU-16 (1),"IDENTITY PRESERVATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
200,AUDIT AND ACCOUNTABILITY,AU-16 (2),"SHARING OF AUDIT INFORMATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
201,SECURITY ASSESSMENT AND AUTHORIZATION,CA-1,"SECURITY ASSESSMENT AND AUTHORIZATION POLICY AND PROCEDURES",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
202,SECURITY ASSESSMENT AND AUTHORIZATION,CA-2,"SECURITY ASSESSMENTS",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
203,SECURITY ASSESSMENT AND AUTHORIZATION,CA-2 (1),"INDEPENDENT ASSESSORS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
204,SECURITY ASSESSMENT AND AUTHORIZATION,CA-2 (2),"SPECIALIZED ASSESSMENTS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
205,SECURITY ASSESSMENT AND AUTHORIZATION,CA-2 (3),"EXTERNAL ORGANIZATIONS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
206,SECURITY ASSESSMENT AND AUTHORIZATION,CA-3,"SYSTEM INTERCONNECTIONS",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
207,SECURITY ASSESSMENT AND AUTHORIZATION,CA-3 (1),"UNCLASSIFIED NATIONAL SECURITY SYSTEM CONNECTIONS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
208,SECURITY ASSESSMENT AND AUTHORIZATION,CA-3 (2),"CLASSIFIED NATIONAL SECURITY SYSTEM CONNECTIONS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
209,SECURITY ASSESSMENT AND AUTHORIZATION,CA-3 (3),"UNCLASSIFIED NON-NATIONAL SECURITY SYSTEM CONNECTIONS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
210,SECURITY ASSESSMENT AND AUTHORIZATION,CA-3 (4),"CONNECTIONS TO PUBLIC NETWORKS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
211,SECURITY ASSESSMENT AND AUTHORIZATION,CA-3 (5),"RESTRICTIONS ON EXTERNAL SYSTEM CONNECTIONS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
212,SECURITY ASSESSMENT AND AUTHORIZATION,CA-4,"SECURITY CERTIFICATION",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,0
213,SECURITY ASSESSMENT AND AUTHORIZATION,CA-5,"PLAN OF ACTION AND MILESTONES",P3,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
214,SECURITY ASSESSMENT AND AUTHORIZATION,CA-5 (1),"AUTOMATION SUPPORT FOR ACCURACY / CURRENCY",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
215,SECURITY ASSESSMENT AND AUTHORIZATION,CA-6,"SECURITY AUTHORIZATION",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
216,SECURITY ASSESSMENT AND AUTHORIZATION,CA-7,"CONTINUOUS MONITORING",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
217,SECURITY ASSESSMENT AND AUTHORIZATION,CA-7 (1),"INDEPENDENT ASSESSMENT",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
218,SECURITY ASSESSMENT AND AUTHORIZATION,CA-7 (2),"TYPES OF ASSESSMENTS",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
219,SECURITY ASSESSMENT AND AUTHORIZATION,CA-7 (3),"TREND ANALYSES",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
220,SECURITY ASSESSMENT AND AUTHORIZATION,CA-8,"PENETRATION TESTING",P2,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
221,SECURITY ASSESSMENT AND AUTHORIZATION,CA-8 (1),"INDEPENDENT PENETRATION AGENT OR TEAM",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
222,SECURITY ASSESSMENT AND AUTHORIZATION,CA-8 (2),"RED TEAM EXERCISES",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
223,SECURITY ASSESSMENT AND AUTHORIZATION,CA-9,"INTERNAL SYSTEM CONNECTIONS",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
224,SECURITY ASSESSMENT AND AUTHORIZATION,CA-9 (1),"SECURITY COMPLIANCE CHECKS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
225,CONFIGURATION MANAGEMENT,CM-1,"CONFIGURATION MANAGEMENT POLICY AND PROCEDURES",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
226,CONFIGURATION MANAGEMENT,CM-2,"BASELINE CONFIGURATION",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
227,CONFIGURATION MANAGEMENT,CM-2 (1),"REVIEWS AND UPDATES",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
228,CONFIGURATION MANAGEMENT,CM-2 (2),"AUTOMATION SUPPORT FOR ACCURACY / CURRENCY",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
229,CONFIGURATION MANAGEMENT,CM-2 (3),"RETENTION OF PREVIOUS CONFIGURATIONS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
230,CONFIGURATION MANAGEMENT,CM-2 (4),"UNAUTHORIZED SOFTWARE",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
231,CONFIGURATION MANAGEMENT,CM-2 (5),"AUTHORIZED SOFTWARE",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
232,CONFIGURATION MANAGEMENT,CM-2 (6),"DEVELOPMENT AND TEST ENVIRONMENTS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
233,CONFIGURATION MANAGEMENT,CM-2 (7),"CONFIGURE SYSTEMS, COMPONENTS, OR DEVICES FOR HIGH-RISK AREAS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
234,CONFIGURATION MANAGEMENT,CM-3,"CONFIGURATION CHANGE CONTROL",P1,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
235,CONFIGURATION MANAGEMENT,CM-3 (1),"AUTOMATED DOCUMENT / NOTIFICATION / PROHIBITION OF CHANGES",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
236,CONFIGURATION MANAGEMENT,CM-3 (2),"TEST / VALIDATE / DOCUMENT CHANGES",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
237,CONFIGURATION MANAGEMENT,CM-3 (3),"AUTOMATED CHANGE IMPLEMENTATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
238,CONFIGURATION MANAGEMENT,CM-3 (4),"SECURITY REPRESENTATIVE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
239,CONFIGURATION MANAGEMENT,CM-3 (5),"AUTOMATED SECURITY RESPONSE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
240,CONFIGURATION MANAGEMENT,CM-3 (6),"CRYPTOGRAPHY MANAGEMENT",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
241,CONFIGURATION MANAGEMENT,CM-4,"SECURITY IMPACT ANALYSIS",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
242,CONFIGURATION MANAGEMENT,CM-4 (1),"SEPARATE TEST ENVIRONMENTS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
243,CONFIGURATION MANAGEMENT,CM-4 (2),"VERIFICATION OF SECURITY FUNCTIONS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
244,CONFIGURATION MANAGEMENT,CM-5,"ACCESS RESTRICTIONS FOR CHANGE",P1,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
245,CONFIGURATION MANAGEMENT,CM-5 (1),"AUTOMATED ACCESS ENFORCEMENT / AUDITING",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
246,CONFIGURATION MANAGEMENT,CM-5 (2),"REVIEW SYSTEM CHANGES",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
247,CONFIGURATION MANAGEMENT,CM-5 (3),"SIGNED COMPONENTS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
248,CONFIGURATION MANAGEMENT,CM-5 (4),"DUAL AUTHORIZATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
249,CONFIGURATION MANAGEMENT,CM-5 (5),"LIMIT PRODUCTION / OPERATIONAL PRIVILEGES",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
250,CONFIGURATION MANAGEMENT,CM-5 (6),"LIMIT LIBRARY PRIVILEGES",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
251,CONFIGURATION MANAGEMENT,CM-5 (7),"AUTOMATIC IMPLEMENTATION OF SECURITY SAFEGUARDS",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
252,CONFIGURATION MANAGEMENT,CM-6,"CONFIGURATION SETTINGS",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
253,CONFIGURATION MANAGEMENT,CM-6 (1),"AUTOMATED CENTRAL MANAGEMENT / APPLICATION / VERIFICATION",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
254,CONFIGURATION MANAGEMENT,CM-6 (2),"RESPOND TO UNAUTHORIZED CHANGES",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
255,CONFIGURATION MANAGEMENT,CM-6 (3),"UNAUTHORIZED CHANGE DETECTION",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
256,CONFIGURATION MANAGEMENT,CM-6 (4),"CONFORMANCE DEMONSTRATION",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
257,CONFIGURATION MANAGEMENT,CM-7,"LEAST FUNCTIONALITY",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
258,CONFIGURATION MANAGEMENT,CM-7 (1),"PERIODIC REVIEW",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
259,CONFIGURATION MANAGEMENT,CM-7 (2),"PREVENT PROGRAM EXECUTION",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
260,CONFIGURATION MANAGEMENT,CM-7 (3),"REGISTRATION COMPLIANCE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
261,CONFIGURATION MANAGEMENT,CM-7 (4),"UNAUTHORIZED SOFTWARE / BLACKLISTING",,0,1,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
262,CONFIGURATION MANAGEMENT,CM-7 (5),"AUTHORIZED SOFTWARE / WHITELISTING",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
263,CONFIGURATION MANAGEMENT,CM-8,"INFORMATION SYSTEM COMPONENT INVENTORY",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
264,CONFIGURATION MANAGEMENT,CM-8 (1),"UPDATES DURING INSTALLATIONS / REMOVALS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
265,CONFIGURATION MANAGEMENT,CM-8 (2),"AUTOMATED MAINTENANCE",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
266,CONFIGURATION MANAGEMENT,CM-8 (3),"AUTOMATED UNAUTHORIZED COMPONENT DETECTION",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
267,CONFIGURATION MANAGEMENT,CM-8 (4),"ACCOUNTABILITY INFORMATION",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
268,CONFIGURATION MANAGEMENT,CM-8 (5),"NO DUPLICATE ACCOUNTING OF COMPONENTS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
269,CONFIGURATION MANAGEMENT,CM-8 (6),"ASSESSED CONFIGURATIONS / APPROVED DEVIATIONS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
270,CONFIGURATION MANAGEMENT,CM-8 (7),"CENTRALIZED REPOSITORY",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
271,CONFIGURATION MANAGEMENT,CM-8 (8),"AUTOMATED LOCATION TRACKING",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
272,CONFIGURATION MANAGEMENT,CM-8 (9),"ASSIGNMENT OF COMPONENTS TO SYSTEMS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
273,CONFIGURATION MANAGEMENT,CM-9,"CONFIGURATION MANAGEMENT PLAN",P1,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
274,CONFIGURATION MANAGEMENT,CM-9 (1),"ASSIGNMENT OF RESPONSIBILITY",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
275,CONFIGURATION MANAGEMENT,CM-10,"SOFTWARE USAGE RESTRICTIONS",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
276,CONFIGURATION MANAGEMENT,CM-10 (1),"OPEN SOURCE SOFTWARE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
277,CONFIGURATION MANAGEMENT,CM-11,"USER-INSTALLED SOFTWARE",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
278,CONFIGURATION MANAGEMENT,CM-11 (1),"ALERTS FOR UNAUTHORIZED INSTALLATIONS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
279,CONFIGURATION MANAGEMENT,CM-11 (2),"PROHIBIT INSTALLATION WITHOUT PRIVILEGED STATUS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
280,CONTINGENCY PLANNING,CP-1,"CONTINGENCY PLANNING POLICY AND PROCEDURES",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
281,CONTINGENCY PLANNING,CP-2,"CONTINGENCY PLAN",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
282,CONTINGENCY PLANNING,CP-2 (1),"COORDINATE WITH RELATED PLANS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
283,CONTINGENCY PLANNING,CP-2 (2),"CAPACITY PLANNING",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
284,CONTINGENCY PLANNING,CP-2 (3),"RESUME ESSENTIAL MISSIONS / BUSINESS FUNCTIONS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
285,CONTINGENCY PLANNING,CP-2 (4),"RESUME ALL MISSIONS / BUSINESS FUNCTIONS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
286,CONTINGENCY PLANNING,CP-2 (5),"CONTINUE  ESSENTIAL MISSIONS / BUSINESS FUNCTIONS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
287,CONTINGENCY PLANNING,CP-2 (6),"ALTERNATE PROCESSING / STORAGE SITE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
288,CONTINGENCY PLANNING,CP-2 (7),"COORDINATE  WITH EXTERNAL SERVICE PROVIDERS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
289,CONTINGENCY PLANNING,CP-2 (8),"IDENTIFY CRITICAL ASSETS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
290,CONTINGENCY PLANNING,CP-3,"CONTINGENCY TRAINING",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
291,CONTINGENCY PLANNING,CP-3 (1),"SIMULATED EVENTS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
292,CONTINGENCY PLANNING,CP-3 (2),"AUTOMATED TRAINING ENVIRONMENTS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
293,CONTINGENCY PLANNING,CP-4,"CONTINGENCY PLAN TESTING",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
294,CONTINGENCY PLANNING,CP-4 (1),"COORDINATE WITH RELATED PLANS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
295,CONTINGENCY PLANNING,CP-4 (2),"ALTERNATE PROCESSING SITE",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
296,CONTINGENCY PLANNING,CP-4 (3),"AUTOMATED TESTING",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
297,CONTINGENCY PLANNING,CP-4 (4),"FULL RECOVERY / RECONSTITUTION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
298,CONTINGENCY PLANNING,CP-5,"CONTINGENCY PLAN UPDATE",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,0
299,CONTINGENCY PLANNING,CP-6,"ALTERNATE STORAGE SITE",P1,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
300,CONTINGENCY PLANNING,CP-6 (1),"SEPARATION FROM PRIMARY SITE",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
301,CONTINGENCY PLANNING,CP-6 (2),"RECOVERY TIME / POINT OBJECTIVES",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
302,CONTINGENCY PLANNING,CP-6 (3),"ACCESSIBILITY",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
303,CONTINGENCY PLANNING,CP-7,"ALTERNATE PROCESSING SITE",P1,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
304,CONTINGENCY PLANNING,CP-7 (1),"SEPARATION FROM PRIMARY SITE",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
305,CONTINGENCY PLANNING,CP-7 (2),"ACCESSIBILITY",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
306,CONTINGENCY PLANNING,CP-7 (3),"PRIORITY OF SERVICE",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
307,CONTINGENCY PLANNING,CP-7 (4),"PREPARATION FOR USE",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
308,CONTINGENCY PLANNING,CP-7 (5),"EQUIVALENT INFORMATION SECURITY SAFEGUARDS",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
309,CONTINGENCY PLANNING,CP-7 (6),"INABILITY TO RETURN TO PRIMARY SITE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
310,CONTINGENCY PLANNING,CP-8,"TELECOMMUNICATIONS SERVICES",P1,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
311,CONTINGENCY PLANNING,CP-8 (1),"PRIORITY OF SERVICE PROVISIONS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
312,CONTINGENCY PLANNING,CP-8 (2),"SINGLE POINTS OF FAILURE",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
313,CONTINGENCY PLANNING,CP-8 (3),"SEPARATION OF PRIMARY / ALTERNATE PROVIDERS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
314,CONTINGENCY PLANNING,CP-8 (4),"PROVIDER CONTINGENCY PLAN",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
315,CONTINGENCY PLANNING,CP-8 (5),"ALTERNATE TELECOMMUNICATION SERVICE TESTING",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
316,CONTINGENCY PLANNING,CP-9,"INFORMATION SYSTEM BACKUP",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
317,CONTINGENCY PLANNING,CP-9 (1),"TESTING FOR RELIABILITY / INTEGRITY",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
318,CONTINGENCY PLANNING,CP-9 (2),"TEST RESTORATION USING SAMPLING",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
319,CONTINGENCY PLANNING,CP-9 (3),"SEPARATE STORAGE FOR CRITICAL INFORMATION",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
320,CONTINGENCY PLANNING,CP-9 (4),"PROTECTION FROM UNAUTHORIZED MODIFICATION",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
321,CONTINGENCY PLANNING,CP-9 (5),"TRANSFER TO ALTERNATE STORAGE SITE",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
322,CONTINGENCY PLANNING,CP-9 (6),"REDUNDANT SECONDARY SYSTEM",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
323,CONTINGENCY PLANNING,CP-9 (7),"DUAL AUTHORIZATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
324,CONTINGENCY PLANNING,CP-10,"INFORMATION SYSTEM RECOVERY AND RECONSTITUTION",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
325,CONTINGENCY PLANNING,CP-10 (1),"CONTINGENCY PLAN TESTING",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
326,CONTINGENCY PLANNING,CP-10 (2),"TRANSACTION RECOVERY",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
327,CONTINGENCY PLANNING,CP-10 (3),"COMPENSATING SECURITY CONTROLS",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
328,CONTINGENCY PLANNING,CP-10 (4),"RESTORE WITHIN TIME PERIOD",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
329,CONTINGENCY PLANNING,CP-10 (5),"FAILOVER CAPABILITY",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
330,CONTINGENCY PLANNING,CP-10 (6),"COMPONENT PROTECTION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
